product_id,order_count,units_sold,sales_value,cum_pct,abc_class,velocity_rank,sku_code,product_name,category,subcategory,brand,unit_price,unit_weight_kg,shelf_life_days,unit_cost,store_id,location_id,aisle_id,shelf_id,rack_position,zone,distance_from_packing_m,velocity_score,distance_score,optimization_score,proposed_distance_m,distance_saved_m,estimated_minutes_saved_per_pick
10085,83,109,2885.23,62.25749559082893,A,78.0,SKU10085,Sugar 0085,Staples,Sugar,Nestle,26.47,4.204,173,19.96,104,1585,A07,S04,R03,Staples,31.36,0.05173232083531087,0.7472003812246844,0.3299195449910603,18.816,12.544,0.17422222222222225
10022,236,317,21511.62,37.89659333518983,A,22.0,SKU10022,Apple 0022,Fruits,Apple,Britannia,67.86,0.504,101,51.34,107,3022,A06,S06,R02,Fruits,25.14,0.15045087802562884,0.5989992852037169,0.32987024089686406,15.084,10.056000000000001,0.1396666666666667
10483,22,34,2947.1200000000003,95.9268541724682,C,135.0,SKU10483,Tissue 0483,Household,Tissue,Britannia,86.68,4.805,301,65.74,108,3983,A10,S02,R04,Household,33.59,0.01613668723303275,0.8003335715987612,0.32981544097932414,33.59,0.0,0.0
10041,156,200,22604.0,47.75457161422074,A,39.0,SKU10041,Tissue 0041,Household,Tissue,Dove,113.02,3.522,76,64.81,108,3541,A09,S01,R02,Household,28.63,0.09492168960607499,0.6821539194662855,0.3298145815501592,17.177999999999997,11.452000000000002,0.1590555555555556
10171,56,72,2545.92,72.18045112781955,B,101.0,SKU10171,Ice Cream 0171,Frozen,Ice Cream,Tata,35.36,3.285,154,19.85,107,3171,A08,S01,R04,Frozen,32.45,0.034171808258187,0.7731713128425066,0.32977161009191486,32.45,0.0,0.0
10422,31,39,1124.37,92.47934651443424,C,126.0,SKU10422,Cleaner 0422,Household,Cleaner,Tata,28.83,1.22,145,16.75,102,922,A04,S05,R04,Household,33.43,0.018509729473184623,0.796521324755778,0.32971436758622197,33.43,0.0,0.0
10316,44,64,2032.64,76.79383644295925,B,113.0,SKU10316,Apple 0316,Fruits,Apple,Amul,31.76,4.82,266,23.25,104,1816,A04,S04,R01,Fruits,32.68,0.030374940673943997,0.7786514176792948,0.3296855314760843,32.68,0.0,0.0
10439,17,21,1055.25,99.85519353940408,C,140.0,SKU10439,Chips 0439,Snacks,Chips,Local,50.25,2.217,200,33.64,107,3439,A01,S01,R05,Snacks,33.96,0.009966777408637873,0.8091493924231594,0.32963982341444653,33.96,0.0,0.0
10489,16,22,728.64,99.77536433676784,C,141.0,SKU10489,Ice Cream 0489,Frozen,Ice Cream,Local,33.12,2.326,50,25.31,105,2489,A07,S06,R05,Frozen,33.93,0.01044138585666825,0.8084345961401,0.329638669970041,33.93,0.0,0.0
10312,21,28,2596.16,98.57606980413998,C,136.0,SKU10312,Bread 0312,Bakery,Bread,Tata,92.72,3.886,285,60.81,108,3812,A02,S07,R05,Bakery,33.73,0.013289036544850499,0.8036692875863711,0.32944113696145877,33.73,0.0,0.0
10254,31,51,905.25,82.98524087997772,B,126.0,SKU10254,Ice Cream 0254,Frozen,Ice Cream,Local,17.75,2.018,170,9.83,107,3254,A04,S01,R02,Frozen,33.04,0.02420503084954912,0.7872289730760067,0.3294146077401322,33.04,0.0,0.0
10145,50,63,7697.34,77.14657012902627,B,107.0,SKU10145,Water 0145,Beverages,Water,Parle,122.18,0.882,273,85.33,110,4645,A02,S06,R01,Beverages,32.68,0.029900332225913623,0.7786514176792948,0.3294007664072661,32.68,0.0,0.0
10323,27,34,1582.6999999999998,95.98997493734336,C,130.0,SKU10323,Tomato 0323,Vegetables,Tomato,ITC,46.55,4.064,359,36.32,107,3323,A11,S05,R02,Vegetables,33.54,0.01613668723303275,0.7991422444603288,0.32933891012395117,33.54,0.0,0.0
10187,39,55,2101.55,81.1268913023299,B,118.0,SKU10187,Potato 0187,Vegetables,Potato,Tata,38.21,0.295,222,31.03,106,2687,A05,S01,R02,Vegetables,32.91,0.026103464641670623,0.7841315225160829,0.3293146877914355,32.91,0.0,0.0
10052,138,187,18124.04,49.16550635848881,A,43.0,SKU10052,Cleaner 0052,Household,Cleaner,Amul,96.92,4.382,171,77.59,103,1052,A01,S02,R03,Household,28.96,0.08875177978168011,0.6900166785799381,0.32925773930098334,17.376,11.584,0.16088888888888891
10485,25,38,1801.1999999999998,93.33890281258702,C,132.0,SKU10485,Orange 0485,Fruits,Orange,Parle,47.4,2.154,302,33.59,110,4985,A09,S05,R05,Fruits,33.41,0.018035121025154248,0.796044793900405,0.3292389901752546,33.41,0.0,0.0
10253,34,51,1238.79,83.36396546922863,B,123.0,SKU10253,Orange 0253,Fruits,Orange,Local,24.29,1.935,148,14.07,104,1753,A08,S07,R05,Fruits,33.01,0.02420503084954912,0.7865141767929473,0.3291286892269084,33.01,0.0,0.0
10193,45,65,4308.2,75.71707045391256,B,112.0,SKU10193,Soft Drink 0193,Beverages,Soft Drink,Britannia,66.28,4.142,307,43.92,106,2693,A02,S02,R04,Beverages,32.59,0.030849549121974372,0.7765070288301169,0.3291125410052314,32.59,0.0,0.0
10159,54,73,3366.76,71.91125963055788,B,103.0,SKU10159,Potato 0159,Vegetables,Potato,Local,46.12,1.871,83,34.22,105,2159,A11,S05,R03,Vegetables,32.35,0.03464641670621737,0.7707886585656422,0.3291033134499873,32.35,0.0,0.0
10333,30,37,2315.83,94.30427921655992,C,127.0,SKU10333,Shampoo 0333,Personal Care,Shampoo,Local,62.59,4.197,360,36.63,105,2333,A10,S07,R05,Personal Care,33.42,0.017560512577123873,0.7962830593280915,0.32904953127751096,33.42,0.0,0.0
10044,172,234,27937.26,44.544695071010864,A,34.0,SKU10044,Coffee 0044,Beverages,Coffee,Nestle,119.39,1.313,299,89.61,104,1544,A01,S04,R03,Beverages,27.53,0.11105837683910774,0.6559447224207768,0.32901291507177544,16.518,11.012,0.15294444444444447
10194,37,53,2662.19,81.92703982177666,B,120.0,SKU10194,Face Wash 0194,Personal Care,Face Wash,Britannia,50.23,2.828,79,35.38,105,2194,A09,S02,R02,Personal Care,32.92,0.025154247745609874,0.7843697879437694,0.3288404638248737,32.92,0.0,0.0
10039,164,225,24786.0,45.81267984776757,A,36.0,SKU10039,Face Wash 0039,Personal Care,Face Wash,Parle,110.16,1.052,41,73.88,104,1539,A03,S07,R04,Personal Care,27.78,0.10678690080683437,0.6619013581129378,0.32883268372927577,16.668,11.112000000000002,0.15433333333333335
10412,46,65,2306.2,75.2343822519261,B,111.0,SKU10412,Face Wash 0412,Personal Care,Face Wash,Parle,35.48,4.657,181,27.03,107,3412,A03,S05,R02,Personal Care,32.56,0.030849549121974372,0.7757922325470575,0.32882662249200767,32.56,0.0,0.0
10389,33,44,932.8,88.51573377889167,B,124.0,SKU10389,Orange 0389,Fruits,Orange,Amul,21.2,0.517,176,13.24,109,4389,A08,S07,R01,Fruits,33.18,0.0208827717133365,0.7905646890636169,0.3287555386534487,33.18,0.0,0.0
10220,51,76,2547.5200000000004,70.65998329156224,B,106.0,SKU10220,Cakes 0220,Bakery,Cakes,Tata,33.52,0.922,72,27.37,108,3720,A06,S04,R04,Bakery,32.2,0.036070242050308496,0.7672146771503455,0.32852801609032334,32.2,0.0,0.0
10500,22,25,1872.25,99.30381509328878,C,135.0,SKU10500,Apple 0500,Fruits,Apple,Parle,74.89,0.814,50,55.82,109,4500,A11,S01,R01,Fruits,33.71,0.011865211200759373,0.8031927567309983,0.32839622941285496,33.71,0.0,0.0
10470,28,42,4550.28,89.46811473127262,B,129.0,SKU10470,Bread 0470,Bakery,Bread,Parle,108.34,4.489,296,70.36,103,1470,A06,S06,R04,Bakery,33.2,0.019933554817275746,0.7910412199189898,0.3283766208579614,33.2,0.0,0.0
10145,50,63,7697.34,77.14657012902627,B,107.0,SKU10145,Water 0145,Beverages,Water,Parle,122.18,0.882,273,85.33,105,2145,A05,S03,R03,Beverages,32.54,0.029900332225913623,0.7753157016916845,0.328066480012222,32.54,0.0,0.0
10037,160,216,22997.52,46.62025433955259,A,38.0,SKU10037,Water 0037,Beverages,Water,ITC,106.47,3.39,213,78.18,108,3537,A04,S02,R03,Beverages,27.96,0.10251542477456099,0.6661901358112938,0.3279853091892541,16.776,11.184000000000001,0.15533333333333338
10385,34,41,2573.57,90.86048454469508,C,123.0,SKU10385,Detergent 0385,Household,Detergent,Tata,62.77,1.588,220,48.07,102,885,A06,S01,R02,Household,33.18,0.01945894636924537,0.7905646890636169,0.327901243446994,33.18,0.0,0.0
10199,46,64,2810.88,76.4373897707231,B,111.0,SKU10199,Mango 0199,Fruits,Mango,ITC,43.92,2.842,133,34.22,103,1199,A05,S07,R02,Fruits,32.49,0.030374940673943997,0.7741243745532523,0.32787471422566733,32.49,0.0,0.0
10430,34,46,4479.94,87.27930938457254,B,123.0,SKU10430,Capsicum 0430,Vegetables,Capsicum,Parle,97.39,3.149,95,60.36,103,1430,A10,S07,R03,Vegetables,33.02,0.021831988609397248,0.7867524422206339,0.32780017005389195,33.02,0.0,0.0
10144,63,83,1356.22,68.47674742411584,A,95.0,SKU10144,Orange 0144,Fruits,Orange,Dove,16.34,4.124,72,12.97,102,644,A09,S04,R02,Fruits,31.91,0.03939250118652112,0.7603049797474387,0.32775749261088816,19.146,12.764,0.17727777777777778
10278,27,41,3077.87,90.4799034623596,C,130.0,SKU10278,Chocolate 0278,Snacks,Chocolate,Tata,75.07,0.518,309,50.31,108,3778,A06,S06,R05,Snacks,33.16,0.01945894636924537,0.790088158208244,0.32771063110484483,33.16,0.0,0.0
10247,49,68,4884.44,73.99424487143786,B,108.0,SKU10247,Face Wash 0247,Personal Care,Face Wash,Tata,71.83,4.041,152,49.63,103,1247,A11,S07,R05,Personal Care,32.35,0.0322733744660655,0.7707886585656422,0.3276794881058962,32.35,0.0,0.0
10231,50,63,1573.74,77.49744732200872,B,107.0,SKU10231,Buns 0231,Bakery,Buns,Dove,24.98,4.652,50,17.25,101,231,A08,S05,R03,Bakery,32.49,0.029900332225913623,0.7741243745532523,0.32758994915684914,32.49,0.0,0.0
10175,51,63,1476.09,77.38048825768124,B,106.0,SKU10175,Soft Drink 0175,Beverages,Soft Drink,Britannia,23.43,4.879,126,14.0,109,4175,A11,S05,R01,Beverages,32.49,0.029900332225913623,0.7741243745532523,0.32758994915684914,32.49,0.0,0.0
10150,61,91,4306.12,67.0286828181565,A,97.0,SKU10150,Garbage Bags 0150,Household,Garbage Bags,Nestle,47.32,4.105,148,33.68,107,3150,A02,S04,R05,Household,31.65,0.04318936877076412,0.7541100786275912,0.3275576527134949,18.99,12.66,0.17583333333333334
10493,26,32,860.48,97.0184721061914,C,131.0,SKU10493,Fries 0493,Frozen,Fries,Parle,26.89,1.033,140,21.95,105,2493,A01,S07,R02,Frozen,33.41,0.015187470336971999,0.796044793900405,0.3275303997623452,33.41,0.0,0.0
10215,31,39,3714.75,92.84136266592408,C,126.0,SKU10215,Detergent 0215,Household,Detergent,Dove,95.25,3.414,58,58.6,110,4715,A07,S06,R05,Household,33.19,0.018509729473184623,0.7908029544913033,0.3274270194804321,33.19,0.0,0.0
10033,183,243,20783.79,42.786596119929456,A,29.0,SKU10033,Detergent 0033,Household,Detergent,Britannia,85.53,0.69,155,61.44,101,33,A08,S06,R03,Household,27.07,0.11532985287138112,0.6449845127472004,0.32719171682170883,16.242,10.828,0.15038888888888888
10465,23,32,737.92,96.66202543395526,C,134.0,SKU10465,Soap 0465,Personal Care,Soap,Britannia,23.06,1.178,114,18.6,104,1965,A12,S05,R03,Personal Care,33.37,0.015187470336971999,0.7950917321896592,0.3271491750780469,33.37,0.0,0.0
10372,32,41,2768.32,90.93660076116215,C,125.0,SKU10372,Ice Cream 0372,Frozen,Ice Cream,Dove,67.52,4.683,174,53.46,108,3872,A08,S02,R04,Frozen,33.1,0.01945894636924537,0.7886585656421253,0.32713879407839735,33.1,0.0,0.0
10137,55,66,4122.36,74.86865311426715,B,102.0,SKU10137,Curd 0137,Dairy,Curd,ITC,62.46,0.384,363,41.85,103,1137,A04,S02,R05,Dairy,32.35,0.03132415757000474,0.7707886585656422,0.3271099579682597,32.35,0.0,0.0
10252,29,39,3187.86,91.90012067205048,C,128.0,SKU10252,Cookies 0252,Bakery,Cookies,Parle,81.74,4.856,69,59.33,103,1252,A03,S07,R01,Bakery,33.15,0.018509729473184623,0.7898498927805575,0.32704579479613377,33.15,0.0,0.0
10309,32,43,961.05,88.91673628515734,B,125.0,SKU10309,Ice Cream 0309,Frozen,Ice Cream,Tata,22.35,2.847,220,13.42,104,1809,A01,S04,R01,Frozen,33.02,0.02040816326530612,0.7867524422206339,0.32694587484743726,33.02,0.0,0.0
10030,193,250,16217.500000000002,40.96166341780377,A,27.0,SKU10030,Soap 0030,Personal Care,Soap,Amul,64.87,4.31,257,45.39,107,3030,A07,S02,R02,Personal Care,26.83,0.11865211200759374,0.6392661424827257,0.3268977241976465,16.098,10.732,0.14905555555555555
10238,35,46,1188.1799999999998,86.59611992945327,B,122.0,SKU10238,Juice 0238,Beverages,Juice,Nestle,25.83,3.784,337,17.62,108,3738,A04,S06,R04,Beverages,32.91,0.021831988609397248,0.7841315225160829,0.3267518021720715,32.91,0.0,0.0
10129,74,107,3903.36,62.65664160401003,A,85.0,SKU10129,Potato 0129,Vegetables,Potato,Dove,36.48,4.017,273,22.77,103,1129,A08,S05,R02,Vegetables,31.08,0.05078310393925012,0.7405289492494639,0.32668144206333566,18.648,12.431999999999999,0.17266666666666666
10237,36,50,873.0,84.11398867539218,B,121.0,SKU10237,Tissue 0237,Household,Tissue,Parle,17.46,4.269,90,13.78,106,2737,A04,S04,R01,Household,32.77,0.023730422401518746,0.7807958065284728,0.3265565760523004,32.77,0.0,0.0
10405,24,32,1152.0,97.13728766360346,C,133.0,SKU10405,Milk 0405,Dairy,Milk,Parle,36.0,1.962,167,21.28,105,2405,A03,S05,R01,Dairy,33.29,0.015187470336971999,0.7931856087681678,0.3263867257094503,33.29,0.0,0.0
10147,55,67,2986.86,74.74612457068598,B,102.0,SKU10147,Buns 0147,Bakery,Buns,Dove,44.58,4.311,230,26.96,103,1147,A01,S01,R03,Bakery,32.24,0.03179876601803512,0.7681677388610914,0.3263463551552576,32.24,0.0,0.0
10115,72,91,6429.150000000001,66.85974194746125,A,87.0,SKU10115,Dal 0115,Staples,Dal,Parle,70.65,3.653,73,53.15,103,1115,A05,S05,R02,Staples,31.52,0.04318936877076412,0.7510126280676674,0.3263186724895255,18.912,12.608,0.17511111111111113
10162,47,61,1401.78,78.42012438503667,B,110.0,SKU10162,Butter 0162,Dairy,Butter,Parle,22.98,3.77,98,16.63,102,662,A01,S05,R03,Dairy,32.41,0.02895111532985287,0.7722182511317607,0.32625796965061604,32.41,0.0,0.0
10181,63,81,1971.54,69.0801076765989,A,95.0,SKU10181,Face Wash 0181,Personal Care,Face Wash,Local,24.34,3.687,359,19.47,106,2681,A02,S01,R01,Personal Care,31.81,0.03844328429046037,0.7579223254705743,0.32623490076250594,19.086,12.724,0.17672222222222222
10181,63,81,1971.54,69.0801076765989,A,95.0,SKU10181,Face Wash 0181,Personal Care,Face Wash,Local,24.34,3.687,359,19.47,104,1681,A01,S04,R03,Personal Care,31.79,0.03844328429046037,0.7574457946152013,0.32604428842035676,19.073999999999998,12.716000000000001,0.17661111111111114
10023,207,271,11184.17,39.522881277267246,A,25.0,SKU10023,Butter 0023,Dairy,Butter,Britannia,41.27,3.354,92,26.13,102,523,A08,S02,R03,Dairy,26.11,0.12861888941623162,0.6221110316893019,0.3260157463254597,15.665999999999999,10.444,0.14505555555555558
10319,26,37,3845.04,94.0982084841734,C,131.0,SKU10319,Buns 0319,Bakery,Buns,Dove,103.92,2.992,22,66.94,108,3819,A07,S02,R01,Bakery,33.09,0.017560512577123873,0.788420300214439,0.32590442763204996,33.09,0.0,0.0
10499,20,26,1711.84,98.97521581732109,C,137.0,SKU10499,Mango 0499,Fruits,Mango,Tata,65.84,4.782,12,45.24,108,3999,A03,S05,R01,Fruits,33.41,0.012339819648789748,0.796044793900405,0.3258218093494359,33.41,0.0,0.0
10375,26,35,1169.35,95.03202450570872,C,131.0,SKU10375,Curd 0375,Dairy,Curd,Dove,33.41,0.346,82,25.65,109,4375,A05,S03,R02,Dairy,33.13,0.016611295681063124,0.7893733619251847,0.32571612217871176,33.13,0.0,0.0
10451,29,43,1320.53,88.67724867724868,B,128.0,SKU10451,Detergent 0451,Household,Detergent,Britannia,30.71,0.886,162,19.5,106,2951,A10,S05,R01,Household,32.88,0.02040816326530612,0.7834167262330237,0.3256115884523932,32.88,0.0,0.0
10040,139,195,8533.199999999999,48.11658776571057,A,42.0,SKU10040,Garbage Bags 0040,Household,Garbage Bags,Tata,43.76,2.733,297,28.9,109,4040,A12,S06,R02,Household,28.33,0.09254864736592311,0.6750059566356922,0.32553157107383074,16.997999999999998,11.332,0.1573888888888889
10020,268,369,15354.09,36.051239209133946,A,19.0,SKU10020,Water 0020,Beverages,Water,Local,41.61,2.228,55,32.51,108,3520,A07,S07,R04,Beverages,23.13,0.17513051732320836,0.5511079342387419,0.32552148408942183,13.877999999999998,9.252,0.1285
10475,35,42,5146.68,89.39014202172098,B,122.0,SKU10475,Coffee 0475,Beverages,Coffee,Parle,122.54,3.92,48,75.82,104,1975,A11,S01,R02,Beverages,32.9,0.019933554817275746,0.7838932570883964,0.32551743572572406,32.9,0.0,0.0
10022,236,317,21511.62,37.89659333518983,A,22.0,SKU10022,Apple 0022,Fruits,Apple,Britannia,67.86,0.504,101,51.34,108,3522,A03,S05,R04,Fruits,24.66,0.15045087802562884,0.5875625446747678,0.32529554468528443,14.796,9.864,0.137
10247,49,68,4884.44,73.99424487143786,B,108.0,SKU10247,Face Wash 0247,Personal Care,Face Wash,Tata,71.83,4.041,152,49.63,105,2247,A12,S05,R03,Personal Care,32.09,0.0322733744660655,0.7645937574457947,0.32520152765795723,32.09,0.0,0.0
10054,130,186,6852.240000000001,49.85797827903091,A,47.0,SKU10054,Fries 0054,Frozen,Fries,Britannia,36.84,2.248,144,25.52,106,2554,A03,S05,R05,Frozen,28.56,0.08827717133364973,0.6804860614724804,0.325160727389182,17.136,11.424,0.15866666666666665
10276,26,37,2775.3700000000003,94.23558897243107,C,131.0,SKU10276,Ice Cream 0276,Frozen,Ice Cream,Parle,75.01,1.761,83,61.12,109,4276,A02,S04,R02,Frozen,33.01,0.017560512577123873,0.7865141767929473,0.32514197826345326,33.01,0.0,0.0
10269,36,47,6265.1,86.08001485194468,B,121.0,SKU10269,Cheese 0269,Dairy,Cheese,Nestle,133.3,1.68,102,74.12,101,269,A05,S06,R01,Dairy,32.71,0.022306597057427623,0.7793662139623541,0.32513044381939826,32.71,0.0,0.0
10316,44,64,2032.64,76.79383644295925,B,113.0,SKU10316,Apple 0316,Fruits,Apple,Amul,31.76,4.82,266,23.25,101,316,A12,S06,R05,Fruits,32.2,0.030374940673943997,0.7672146771503455,0.3251108352645046,32.2,0.0,0.0
10289,33,42,2307.06,90.2478418267892,C,124.0,SKU10289,Orange 0289,Fruits,Orange,Nestle,54.93,3.361,60,37.25,107,3289,A06,S04,R04,Fruits,32.85,0.019933554817275746,0.7827019299499643,0.3250409048703512,32.85,0.0,0.0
10254,31,51,905.25,82.98524087997772,B,126.0,SKU10254,Ice Cream 0254,Frozen,Ice Cream,Local,17.75,2.018,170,9.83,108,3754,A03,S07,R05,Frozen,32.58,0.02420503084954912,0.7762687634024303,0.32503052387070164,32.58,0.0,0.0
10061,118,155,9368.2,53.47813979392927,A,55.0,SKU10061,Garbage Bags 0061,Household,Garbage Bags,Local,60.44,1.704,68,41.3,110,4561,A08,S07,R03,Household,29.47,0.07356430944470811,0.7021682153919466,0.3250058718236035,17.682,11.788,0.16372222222222224
10142,65,81,8740.71,68.92973173674928,A,93.0,SKU10142,Orange 0142,Fruits,Orange,Tata,107.91,0.222,63,59.67,101,142,A03,S01,R04,Fruits,31.66,0.03844328429046037,0.7543483440552776,0.3248053081963873,18.996,12.664000000000001,0.1758888888888889
10451,29,43,1320.53,88.67724867724868,B,128.0,SKU10451,Detergent 0451,Household,Detergent,Britannia,30.71,0.886,162,19.5,104,1951,A09,S04,R01,Household,32.79,0.02040816326530612,0.7812723373838456,0.3247538329127219,32.79,0.0,0.0
10309,32,43,961.05,88.91673628515734,B,125.0,SKU10309,Ice Cream 0309,Frozen,Ice Cream,Tata,22.35,2.847,220,13.42,107,3309,A05,S02,R01,Frozen,32.79,0.02040816326530612,0.7812723373838456,0.3247538329127219,32.79,0.0,0.0
10172,40,49,2923.34,84.47971781305115,B,117.0,SKU10172,Cookies 0172,Bakery,Cookies,Britannia,59.66,2.271,87,36.41,110,4672,A09,S07,R02,Bakery,32.6,0.023255813953488372,0.7767452942578033,0.32465160607521437,32.6,0.0,0.0
10472,22,28,4692.240000000001,98.47210619140444,C,135.0,SKU10472,Flour 0472,Staples,Flour,Tata,167.58,0.349,128,105.6,103,1472,A12,S02,R03,Staples,33.22,0.013289036544850499,0.7915177507743626,0.32458052223665534,33.22,0.0,0.0
10294,31,45,1280.7,87.44639376218323,B,126.0,SKU10294,Sugar 0294,Staples,Sugar,Local,28.46,2.916,310,19.53,105,2294,A05,S05,R02,Staples,32.71,0.021357380161366873,0.7793662139623541,0.32456091368176176,32.71,0.0,0.0
10356,34,40,2223.2,91.46198830409357,C,123.0,SKU10356,Chips 0356,Snacks,Chips,Tata,55.58,4.873,70,36.25,104,1856,A02,S06,R04,Snacks,32.84,0.018984337921214997,0.7824636645222779,0.3243760685616402,32.84,0.0,0.0
10310,31,46,2362.1,87.02311333890282,B,126.0,SKU10310,Tissue 0310,Household,Tissue,Local,51.35,1.388,48,32.42,105,2310,A03,S04,R03,Household,32.66,0.021831988609397248,0.7781748868239218,0.3243691478952071,32.66,0.0,0.0
10282,33,46,1901.64,86.68151861134318,B,124.0,SKU10282,Mango 0282,Fruits,Mango,ITC,41.34,1.112,14,33.76,106,2782,A03,S04,R01,Fruits,32.66,0.021831988609397248,0.7781748868239218,0.3243691478952071,32.66,0.0,0.0
10212,40,50,1686.0,84.02116402116403,B,117.0,SKU10212,Coffee 0212,Beverages,Coffee,Local,33.72,1.115,145,26.37,102,712,A04,S07,R05,Beverages,32.54,0.023730422401518746,0.7753157016916845,0.32436453411758503,32.54,0.0,0.0
10136,53,74,4105.52,71.5009746588694,B,104.0,SKU10136,Dal 0136,Staples,Dal,Nestle,55.48,2.693,127,39.6,103,1136,A05,S02,R05,Staples,31.82,0.03512102515424775,0.7581605908982607,0.324336851451853,31.82,0.0,0.0
10066,121,174,12548.88,50.18100807574492,A,54.0,SKU10066,Soft Drink 0066,Beverages,Soft Drink,Nestle,72.12,4.892,161,43.89,102,566,A05,S02,R03,Beverages,28.83,0.08258186995728524,0.6869192280200143,0.3243168131823768,17.298,11.532,0.16016666666666668
10299,30,44,2416.04,88.59741947461245,B,127.0,SKU10299,Tomato 0299,Vegetables,Tomato,ITC,54.91,0.181,191,44.6,101,299,A03,S06,R05,Vegetables,32.7,0.0208827717133365,0.7791279485346677,0.324180842441869,32.7,0.0,0.0
10378,28,41,2334.54,91.08883319409637,C,129.0,SKU10378,Flour 0378,Staples,Flour,Britannia,56.94,2.698,151,32.77,106,2878,A07,S01,R01,Staples,32.78,0.01945894636924537,0.7810340719561593,0.3240889966040109,32.78,0.0,0.0
10202,40,60,6929.4,78.9789288034902,B,117.0,SKU10202,Detergent 0202,Household,Detergent,Parle,115.49,0.055,16,73.26,109,4202,A06,S05,R01,Household,32.21,0.028476506881822496,0.767452942578032,0.3240670811603063,32.21,0.0,0.0
10370,27,33,1814.34,96.23688851759027,C,130.0,SKU10370,Mango 0370,Fruits,Mango,Tata,54.98,4.52,233,41.59,103,1370,A08,S02,R03,Fruits,33.0,0.01566207878500237,0.7862759113652609,0.3239076118171058,33.0,0.0,0.0
10291,28,35,1106.0,95.22695627958784,C,129.0,SKU10291,Onion 0291,Vegetables,Onion,Amul,31.6,4.73,144,17.82,103,1291,A01,S04,R04,Vegetables,32.94,0.016611295681063124,0.7848463187991422,0.3239053049282948,32.94,0.0,0.0
10344,36,49,735.0,84.75262229648195,B,121.0,SKU10344,Water 0344,Beverages,Water,Britannia,15.0,3.113,287,8.97,103,1344,A01,S06,R03,Beverages,32.52,0.023255813953488372,0.7748391708363117,0.3238891567066177,32.52,0.0,0.0
10314,40,50,2783.5,84.20681332962035,B,117.0,SKU10314,Frozen Peas 0314,Frozen,Frozen Peas,Tata,55.67,2.706,342,40.84,102,814,A03,S03,R03,Frozen,32.49,0.023730422401518746,0.7741243745532523,0.3238880032622122,32.49,0.0,0.0
10223,41,54,2638.98,81.43135616819828,B,116.0,SKU10223,Milk 0223,Dairy,Milk,Local,48.87,1.636,160,35.77,102,723,A06,S01,R04,Dairy,32.37,0.025628856193640248,0.771265189421015,0.32388338948459017,32.37,0.0,0.0
10077,87,116,6497.16,60.58665181472199,A,74.0,SKU10077,Butter 0077,Dairy,Butter,Tata,56.01,2.079,134,40.28,106,2577,A04,S04,R01,Dairy,30.49,0.05505457997152349,0.7264712890159638,0.32362126358929966,18.293999999999997,12.196000000000002,0.16938888888888892
10485,25,38,1801.1999999999998,93.33890281258702,C,132.0,SKU10485,Orange 0485,Fruits,Orange,Parle,47.4,2.154,302,33.59,103,1485,A06,S07,R02,Fruits,32.82,0.018035121025154248,0.781987133666905,0.3236159260818546,32.82,0.0,0.0
10461,21,25,1614.5,99.11816578483246,C,136.0,SKU10461,Cleaner 0461,Household,Cleaner,Nestle,64.58,2.416,46,46.92,105,2461,A02,S05,R04,Household,33.2,0.011865211200759373,0.7910412199189898,0.32353561468805153,33.2,0.0,0.0
10085,83,109,2885.23,62.25749559082893,A,78.0,SKU10085,Sugar 0085,Staples,Sugar,Nestle,26.47,4.204,173,19.96,110,4585,A07,S06,R04,Staples,30.69,0.05173232083531087,0.7312365975696927,0.3235340315290636,18.414,12.276,0.1705
10328,29,38,1612.7199999999998,93.1978093381602,C,128.0,SKU10328,Tomato 0328,Vegetables,Tomato,Britannia,42.44,2.154,274,23.79,108,3828,A03,S03,R04,Vegetables,32.81,0.018035121025154248,0.7817488682392185,0.32352061991078,32.81,0.0,0.0
10107,65,96,13030.079999999998,65.98533370463196,A,93.0,SKU10107,Curd 0107,Dairy,Curd,Britannia,135.73,2.783,279,103.91,104,1607,A02,S04,R04,Dairy,31.07,0.045562411010915994,0.7402906838217775,0.3234537201352606,18.642,12.428,0.17261111111111113
10383,27,37,1507.75,94.02951824004457,C,130.0,SKU10383,Onion 0383,Vegetables,Onion,Parle,40.75,0.362,189,22.79,107,3383,A09,S03,R04,Vegetables,32.83,0.017560512577123873,0.7822253990945913,0.3234264671841109,32.83,0.0,0.0
10309,32,43,961.05,88.91673628515734,B,125.0,SKU10309,Ice Cream 0309,Frozen,Ice Cream,Tata,22.35,2.847,220,13.42,101,309,A07,S03,R05,Frozen,32.65,0.02040816326530612,0.7779366213962354,0.32341954651767785,32.65,0.0,0.0
10368,30,39,2162.55,92.69655620532814,C,127.0,SKU10368,Cleaner 0368,Household,Cleaner,Tata,55.45,3.544,129,35.21,106,2868,A07,S05,R05,Household,32.76,0.018509729473184623,0.7805575411007862,0.3233288541242253,32.76,0.0,0.0
10304,31,40,2025.2,91.38772858071104,C,126.0,SKU10304,Orange 0304,Fruits,Orange,Nestle,50.63,0.077,113,31.67,106,2804,A06,S01,R02,Fruits,32.73,0.018984337921214997,0.7798427448177269,0.3233277006798198,32.73,0.0,0.0
10195,56,72,5914.08,72.44778613199666,B,101.0,SKU10195,Coffee 0195,Beverages,Coffee,Britannia,82.14,1.958,247,48.58,103,1195,A05,S06,R02,Beverages,31.77,0.034171808258187,0.7569692637598284,0.3232907904588436,31.77,0.0,0.0
